vertex_id,x,y,x_astar,y_astar
4857,479994.24,576421.29,12342.70902857143,14822.261742857145
4858,479944.96,576573.68,12341.441828571431,14826.180342857146
4859,480020.68,576515.71,12343.388914285715,14824.689685714286
4860,480096.86,576619.29,12345.34782857143,14827.353171428573
4861,478706.66,575401.75,12309.599828571429,14796.045000000002
4862,478709.24,575434.59,12309.666171428573,14796.889457142857
4863,477543.39,569528.49,12279.687171428573,14645.018314285715
4864,478316.52,575027.85,12299.56765714286,14786.43042857143
4865,478348.99,574997.81,12300.402600000001,14785.657971428574
4866,478331.31,574937.67,12299.947971428572,14784.111514285716
4867,478368.42,574950.24,12300.902228571429,14784.434742857144
4868,475729.24,573057.6,12233.037600000001,14735.766857142858
4869,474878.35,573119.63,12211.157571428572,14737.361914285715
4870,474886.01,573073.72,12211.354542857143,14736.181371428573
4871,474874.53,573042.93,12211.059342857145,14735.38962857143
4872,475780.55,574499.38,12234.357,14772.8412
4873,475784.0,574477.57,12234.445714285715,14772.280371428571
4874,476643.66,574514.72,12256.551257142857,14773.235657142857
4875,476562.06,574657.21,12254.452971428573,14776.899685714287
4876,478102.1,575446.65,12294.054,14797.199571428573
4877,478170.7,575445.26,12295.818000000001,14797.16382857143
4878,478031.13,575106.7,12292.229057142858,14788.458
4879,478026.17,574860.5,12292.101514285714,14782.127142857144
4880,476786.19,574526.31,12260.216314285715,14773.533685714288
4881,476806.83,574491.21,12260.747057142858,14772.631114285714
4882,477765.52,569356.78,12285.399085714287,14640.602914285717
4883,478023.47,574744.71,12292.032085714285,14779.149685714287
4884,478110.94,574756.68,12294.281314285716,14779.457485714289
4885,478174.33,574755.35,12295.911342857144,14779.423285714287
4886,478035.52,575322.05,12292.341942857145,14793.995571428573
4887,478036.65,575377.15,12292.371000000001,14795.41242857143
4888,478033.61,575228.84,12292.29282857143,14791.598742857142
4889,478034.4,575267.71,12292.313142857145,14792.598257142858
4890,478035.02,575297.63,12292.329085714287,14793.36762857143
4891,478038.91,575448.96,12292.429114285715,14797.258971428571
4892,478042.32,575555.88,12292.516800000001,14800.008342857143
4893,478180.49,575031.86,12296.069742857144,14786.533542857143
4894,478044.85,575679.26,12292.581857142857,14803.180971428574
4895,478696.51,574744.36,12309.33882857143,14779.140685714287
4896,478751.07,574743.21,12310.741800000002,14779.111114285715
4897,478177.81,574935.99,12296.00082857143,14784.068314285716
4898,478177.98,574944.8,12296.005200000001,14784.294857142859
4899,478188.86,575444.86,12296.284971428571,14797.153542857144
4900,478178.4,574966.46,12296.016000000001,14784.851828571429
4901,478359.24,574751.46,12300.666171428573,14779.323257142858
4902,478329.95,574752.07,12299.913,14779.338942857143
4903,478183.27,575173.67,12296.14122857143,14790.180085714288
4904,478184.38,575192.49,12296.169771428573,14790.66402857143
4905,478180.09,575047.32,12296.05945714286,14786.931085714286
4906,478181.15,575073.25,12296.086714285715,14787.597857142859
4907,478838.29,574741.37,12312.9846,14779.063800000002
4908,478182.47,575142.91,12296.120657142857,14789.389114285716
4909,478187.61,575356.39,12296.252828571429,14794.878600000002
4910,469929.35,575974.34,12083.897571428572,14810.768742857143
4911,469965.99,575972.45,12084.839742857144,14810.720142857142
4912,472136.25,573290.45,12140.64642857143,14741.754428571428
4913,475592.15,573855.8,12229.51242857143,14756.292000000003
4914,479579.82,576429.58,12332.052514285715,14822.474914285714
4915,478848.78,575181.49,12313.254342857144,14790.381171428573
4916,478275.52,575443.14,12298.513371428573,14797.109314285715
4917,478329.12,575442.05,12299.891657142858,14797.081285714288
4918,478703.66,575019.52,12309.522685714286,14786.21622857143
4919,478844.84,575016.31,12313.15302857143,14786.133685714289
4920,478261.05,575443.43,12298.141285714286,14797.116771428575
4921,478621.21,575436.14,12307.402542857144,14796.929314285715
4922,478385.87,575440.9,12301.350942857143,14797.051714285715
4923,479325.46,576646.07,12325.51182857143,14828.041799999999
4924,478853.88,575537.66,12313.385485714287,14799.539828571431
4925,478854.88,575483.06,12313.4112,14798.13582857143
4926,478839.73,574801.69,12313.021628571429,14780.614885714285
4927,478877.87,575430.98,12314.002371428573,14796.79662857143
4928,479499.18,576456.85,12329.978914285715,14823.176142857143
4929,479256.69,576670.74,12323.743457142858,14828.676171428573
4930,479528.48,576446.81,12330.732342857144,14822.917971428575
4931,471874.15,576125.87,12133.906714285717,14814.66522857143
4932,471888.09,576083.58,12134.265171428573,14813.577771428572
4933,479564.81,576393.17,12331.666542857143,14821.538657142859
4934,479528.78,576405.72,12330.740057142859,14821.861371428571
4935,472897.09,571835.33,12160.210885714287,14704.337057142857
4936,472917.98,571835.94,12160.748057142857,14704.352742857143
4937,472687.37,574034.7,12154.818085714287,14760.892285714286
4938,475725.94,573675.11,12232.952742857144,14751.645685714286
4939,475743.6,573637.46,12233.406857142858,14750.677542857144
4940,478710.34,574403.78,12309.69445714286,14770.382914285716
4941,478804.98,574602.16,12312.128057142858,14775.484114285717
4942,474287.49,572952.47,12195.964028571429,14733.063514285715
4943,470806.3,572984.95,12106.447714285716,14733.898714285715
4944,470819.16,572983.09,12106.778400000001,14733.850885714286
4945,474627.4,570716.01,12204.704571428572,14675.554542857144
4946,477411.31,569541.72,12276.29082857143,14645.358514285716
4947,477477.61,569358.14,12277.995685714286,14640.637885714288
4948,477672.9,569755.54,12283.01742857143,14650.856742857144
4949,472761.09,572769.56,12156.713742857144,14728.360114285717
4950,475279.34,574924.52,12221.468742857145,14783.773371428573
4951,475091.12,574946.17,12216.6288,14784.330085714288
4952,474852.51,572430.59,12210.493114285715,14719.643742857143
4953,478219.21,567933.22,12297.065400000001,14603.997085714285
4954,476646.72,573720.1,12256.629942857144,14752.802571428572
4955,476578.63,573716.89,12254.879057142858,14752.72002857143
4956,475473.74,573511.68,12226.4676,14747.443200000003
4957,476680.16,569996.9,12257.489828571428,14657.063142857145
4958,476674.83,569932.94,12257.352771428572,14655.418457142858
4959,475332.42,569220.0,12222.833657142857,14637.085714285715
4960,475341.77,569143.36,12223.074085714286,14635.114971428573
4961,471580.72,575924.78,12126.361371428571,14809.494342857144
4962,472620.05,571628.56,12153.087000000001,14699.020114285717
4963,472644.87,571674.82,12153.72522857143,14700.209657142857
4964,472090.06,571579.16,12139.458685714286,14697.74982857143
4965,472056.84,571502.59,12138.60445714286,14695.780885714286
4966,472383.69,571958.6,12147.009171428572,14707.506857142858
4967,472383.49,571919.38,12147.00402857143,14706.498342857145
4968,472654.14,572452.98,12153.963600000001,14720.219485714286
4969,472692.1,572444.93,12154.939714285714,14720.012485714287
4970,472659.6,571623.81,12154.104000000001,14698.897971428574
4971,472658.27,571661.94,12154.069800000001,14699.878457142857
4972,471416.72,571987.08,12122.14422857143,14708.2392
4973,471417.43,572023.19,12122.162485714287,14709.167742857142
4974,470936.71,572943.07,12109.801114285716,14732.8218
4975,474960.04,569904.68,12213.258171428572,14654.691771428574
4976,474910.63,569847.85,12211.987628571429,14653.230428571429
4977,474869.91,569985.28,12210.940542857143,14656.764342857145
4978,474958.3,570032.81,12213.21342857143,14657.986542857145
4979,474882.11,573955.32,12211.254257142858,14758.851085714286
4980,474949.27,573631.29,12212.98122857143,14750.518885714288
4981,475479.43,573518.46,12226.613914285716,14747.617542857142
4982,475537.53,573586.87,12228.107914285716,14749.376657142859
4983,470894.37,572519.56,12108.712371428572,14721.931542857146
4984,471059.88,572518.47,12112.968342857144,14721.903514285716
4985,471072.89,572437.32,12113.302885714287,14719.8168
4986,470947.31,572068.09,12110.073685714287,14710.322314285715
4987,471364.57,571823.85,12120.803228571429,14704.041857142858
4988,471351.2,571759.23,12120.45942857143,14702.380200000001
4989,471357.58,571727.64,12120.623485714286,14701.567885714287
4990,472013.75,574978.3,12137.49642857143,14785.156285714289
4991,472041.68,574991.47,12138.21462857143,14785.494942857144
4992,471786.15,574389.15,12131.643857142859,14770.006714285717
4993,471562.0,573918.74,12125.880000000001,14757.910457142858
4994,471555.99,573899.89,12125.725457142858,14757.425742857144
4995,471573.27,573875.21,12126.169800000001,14756.791114285714
4996,471583.98,573912.46,12126.4452,14757.748971428571
4997,471841.21,575299.0,12133.059685714286,14793.402857142859
4998,471901.67,573268.33,12134.614371428572,14741.18562857143
4999,471927.58,573263.88,12135.28062857143,14741.071200000002
5000,472054.87,574997.69,12138.553800000002,14785.654885714286
5001,472014.84,571812.87,12137.52445714286,14703.759514285715
5002,472015.72,571856.4,12137.547085714286,14704.87885714286
5003,472035.36,575009.69,12138.052114285714,14785.963457142858
5004,472051.82,575051.54,12138.475371428573,14787.039600000002
5005,472047.0,575062.93,12138.35142857143,14787.332485714289
5006,472080.48,575127.2,12139.212342857143,14788.985142857144
5007,477380.53,573323.52,12275.499342857145,14742.604800000001
5008,477405.43,573344.92,12276.139628571429,14743.155085714288
5009,472877.61,571901.0,12159.709971428572,14706.025714285715
5010,472424.16,571789.37,12148.04982857143,14703.15522857143
5011,472277.31,574071.12,12144.273685714286,14761.828800000001
5012,472253.83,571699.29,12143.669914285716,14700.838885714287
5013,472257.25,571749.05,12143.757857142858,14702.118428571432
5014,472084.32,575118.35,12139.311085714287,14788.757571428572
5015,472098.27,575086.17,12139.669800000001,14787.930085714288
5016,472260.34,574101.17,12143.837314285716,14762.601514285716
5017,472416.81,573957.29,12147.860828571429,14758.901742857144
5018,472362.23,573793.4,12146.457342857144,14754.687428571431
5019,472432.59,573831.62,12148.2666,14755.67022857143
5020,472404.0,573832.05,12147.53142857143,14755.681285714289
5021,472423.28,571851.34,12148.027200000002,14704.748742857144
5022,472673.1,574404.47,12154.451142857144,14770.400657142858
5023,472694.06,574363.83,12154.990114285716,14769.35562857143
5024,472496.05,573727.27,12149.898428571429,14752.986942857144
5025,472432.13,573855.15,12148.254771428572,14756.275285714288
5026,472526.91,574347.39,12150.691971428572,14768.932885714286
5027,472654.25,574342.73,12153.96642857143,14768.813057142857
5028,472616.89,574412.85,12153.005742857144,14770.616142857143
5029,472689.13,573113.52,12154.863342857145,14737.204800000001
5030,472673.21,574193.29,12154.453971428573,14764.970314285716
5031,472697.52,574205.22,12155.079085714287,14765.277085714286
5032,472729.22,571937.41,12155.89422857143,14706.961971428573
5033,475250.15,572452.31,12220.718142857144,14720.20225714286
5034,474457.18,572981.63,12200.327485714286,14733.813342857144
5035,474459.68,572944.45,12200.391771428573,14732.857285714286
5036,474050.5,573236.69,12189.87,14740.372028571428
5037,474061.34,573279.42,12190.148742857145,14741.470800000003
5038,473406.37,572207.82,12173.306657142857,14713.915371428571
5039,473743.0,574229.75,12181.962857142858,14765.907857142858
5040,473789.24,574196.72,12183.151885714287,14765.058514285714
5041,474442.26,572822.58,12199.94382857143,14729.723485714287
5042,474643.72,572351.2,12205.124228571429,14717.602285714285
5043,474512.14,572991.34,12201.740742857144,14734.063028571429
5044,474516.07,572961.45,12201.841800000002,14733.29442857143
5045,474806.44,570619.36,12209.308457142859,14673.069257142857
5046,474884.27,570271.4,12211.3098,14664.121714285717
5047,474882.6,570326.26,12211.266857142857,14665.532400000002
5048,476414.35,573509.75,12250.654714285714,14747.393571428573
5049,475616.99,572307.81,12230.151171428572,14716.486542857145
5050,475640.06,572260.81,12230.744400000001,14715.277971428573
5051,475453.2,572445.31,12225.93942857143,14720.02225714286
5052,475778.73,573669.56,12234.3102,14751.502971428574
5053,475733.89,573719.0,12233.157171428573,14752.774285714288
5054,476514.11,573960.66,12253.219971428573,14758.988400000002
5055,476423.24,573389.15,12250.883314285715,14744.29242857143
5056,476496.33,573516.25,12252.762771428574,14747.560714285715
5057,476644.74,574425.54,12256.57902857143,14770.942457142859
5058,477308.48,573949.02,12273.646628571429,14758.689085714288
5059,477369.87,573937.29,12275.22522857143,14758.387457142859
5060,475069.4,570634.83,12216.070285714288,14673.467057142858
5061,475010.99,570454.65,12214.568314285714,14668.83385714286
5062,478500.01,572601.12,12304.285971428573,14724.028800000002
5063,478073.23,574453.26,12293.31162857143,14771.655257142858
5064,478177.21,574445.62,12295.985400000001,14771.4588
5065,478332.41,572680.52,12299.976257142858,14726.070514285717
5066,478469.33,572510.09,12303.497057142858,14721.688028571429
5067,475043.37,570767.56,12215.400942857144,14676.880114285717
5068,475052.1,570721.68,12215.62542857143,14675.700342857146
5069,480440.05,576415.26,12354.172714285714,14822.106685714287
5070,475007.3,570876.61,12214.47342857143,14679.684257142859
5071,475060.23,570679.42,12215.834485714286,14674.61365714286
5072,474315.6,575362.86,12196.686857142857,14795.044971428571
5073,478535.54,573659.65,12305.1996,14751.248142857145
5074,476083.94,574132.89,12242.158457142858,14763.417171428573
5075,476124.98,574082.04,12243.213771428573,14762.109600000002
5076,476165.02,574037.8,12244.243371428573,14760.972000000002
5077,474503.5,575294.72,12201.518571428573,14793.292800000001
5078,475133.79,570428.33,12217.72602857143,14668.157057142857
5079,475239.26,570648.69,12220.438114285715,14673.823457142857
5080,467739.74,575397.13,12027.593314285716,14795.926200000002
5081,467648.2,575451.01,12025.239428571429,14797.311685714287
5082,466003.8,573626.85,11982.954857142859,14750.404714285714
5083,466054.0,573715.49,11984.245714285715,14752.68402857143
5084,468729.46,575991.27,12053.04325714286,14811.204085714287
5085,467669.2,575337.93,12025.77942857143,14794.403914285716
5086,469224.2,576577.1,12065.765142857144,14826.268285714286
5087,470270.69,576231.35,12092.674885714287,14817.377571428571
5088,470209.51,576184.55,12091.101685714288,14816.174142857146
5089,469153.55,576978.6,12063.94842857143,14836.592571428571
5090,469152.45,576965.85,12063.920142857145,14836.264714285715
5091,468700.56,576696.85,12052.300114285716,14829.347571428572
5092,469090.54,576638.2,12062.328171428571,14827.83942857143
5093,469105.37,576754.87,12062.709514285714,14830.839514285715
5094,470139.02,576845.11,12089.289085714287,14833.159971428573
5095,470148.56,576818.54,12089.5344,14832.476742857145
5096,470303.43,577448.21,12093.516771428573,14848.668257142857
5097,470337.56,577469.13,12094.394400000001,14849.2062
5098,470366.01,576702.13,12095.125971428573,14829.483342857144
5099,470653.9,576887.72,12102.52885714286,14834.255657142858
5100,470179.22,576856.41,12090.3228,14833.450542857145
5101,470202.34,576798.43,12090.917314285716,14831.95962857143
5102,474260.09,575326.56,12195.259457142858,14794.111542857145
5103,471390.42,575747.29,12121.467942857143,14804.930314285717
5104,471365.2,575828.51,12120.81942857143,14807.01882857143
5105,470022.39,576472.91,12086.29002857143,14823.589114285716
5106,469804.38,576338.15,12080.684057142858,14820.123857142858
5107,469793.61,575702.83,12080.407114285716,14803.787057142858
5108,469596.59,576008.14,12075.340885714288,14811.637885714288
5109,469510.67,576141.04,12073.131514285715,14815.055314285717
5110,468903.6,575746.43,12057.521142857144,14804.908200000002
5111,470140.15,576242.62,12089.318142857144,14817.667371428572
5112,469321.84,576482.62,12068.275885714287,14823.838800000001
5113,469527.39,576901.01,12073.561457142858,14834.5974
5114,470309.45,575626.19,12093.671571428573,14801.816314285714
5115,469916.03,575506.02,12083.55505714286,14798.72622857143
5116,470605.0,575542.13,12101.27142857143,14799.654771428573
5117,468673.57,576698.92,12051.606085714287,14829.400800000003
5118,468724.78,575997.9,12052.922914285717,14811.374571428572
5119,471390.46,577406.71,12121.468971428572,14847.601114285715
5120,471160.66,577341.61,12115.55982857143,14845.927114285716
5121,470153.42,576111.08,12089.659371428572,14814.284914285714
5122,470228.32,576164.47,12091.585371428573,14815.6578
5123,471292.16,576060.57,12118.941257142858,14812.986085714285
5124,470622.24,575956.77,12101.714742857144,14810.316942857144
5125,470693.77,576395.67,12103.554085714288,14821.602942857146
5126,471335.32,576729.35,12120.051085714287,14830.183285714287
5127,471249.8,576706.75,12117.852,14829.602142857144
5128,471102.25,577322.82,12114.057857142858,14845.443942857142
5129,471230.7,575358.24,12117.360857142858,14794.926171428573
5130,471494.71,575965.63,12124.149685714287,14810.544771428573
5131,471321.46,576763.07,12119.694685714287,14831.050371428571
5132,471421.29,576784.51,12122.261742857143,14831.601685714288
5133,471565.25,573641.9,12125.963571428572,14750.791714285717
5134,471542.67,573502.06,12125.382942857143,14747.195828571432
5135,471489.21,576801.3,12124.00825714286,14832.03342857143
5136,471469.67,576628.34,12123.5058,14827.585885714287
5137,471420.92,573956.72,12122.25222857143,14758.887085714287
5138,471441.0,573910.67,12122.768571428573,14757.702942857146
5139,471610.53,576074.58,12127.127914285717,14813.346342857143
5140,471597.41,576125.04,12126.790542857143,14814.643885714288
5141,471483.19,573941.63,12123.853457142859,14758.499057142859
5142,471446.45,576495.82,12122.908714285715,14824.178228571429
5143,471524.16,576519.22,12124.906971428572,14824.779942857143
5144,471586.74,576166.36,12126.516171428571,14815.706400000001
5145,471846.95,575864.48,12133.207285714287,14807.943771428572
5146,471798.79,575852.13,12131.968885714286,14807.6262
5147,472227.4,576612.8,12142.990285714288,14827.186285714288
5148,472396.32,576358.97,12147.333942857143,14820.659228571429
5149,472377.0,576481.92,12146.837142857144,14823.820800000003
5150,472272.77,576424.47,12144.156942857144,14822.343514285714
5151,472298.88,576341.91,12144.828342857143,14820.220542857145
5152,472410.72,576362.69,12147.704228571429,14820.754885714285
5153,472406.28,576485.65,12147.59005714286,14823.916714285717
5154,473128.46,575595.33,12166.1604,14801.022771428572
5155,473063.65,576297.28,12164.49385714286,14819.072914285716
5156,473002.93,576593.49,12162.932485714287,14826.689742857145
5157,472948.28,575348.0,12161.527200000002,14794.66285714286
5158,472643.74,576787.88,12153.696171428572,14831.688342857144
5159,474240.72,575309.78,12194.761371428573,14793.68005714286
5160,474258.68,575291.41,12195.2232,14793.207685714287
5161,474200.58,575326.13,12193.729200000002,14794.100485714287
5162,474244.84,575242.87,12194.867314285715,14791.959514285716
5163,470703.76,572872.07,12103.810971428573,14730.996085714285
5164,470578.89,572691.61,12100.60002857143,14726.355685714287
5165,474375.99,576229.7,12198.239742857144,14817.335142857142
5166,474381.65,576315.73,12198.385285714287,14819.547342857144
5167,474496.7,576216.84,12201.343714285715,14817.004457142857
5168,470754.64,576789.43,12105.119314285716,14831.728200000003
5169,470843.73,576835.25,12107.4102,14832.90642857143
5170,471235.82,577227.13,12117.492514285716,14842.983342857144
5171,471251.2,577157.59,12117.888,14841.195171428571
5172,471015.89,577170.51,12111.837171428573,14841.5274
5173,471073.68,577114.95,12113.3232,14840.098714285714
5174,471140.27,577203.84,12115.035514285715,14842.384457142858
5175,471161.62,577125.4,12115.584514285714,14840.36742857143
5176,471476.75,576326.49,12123.687857142859,14819.82402857143
5177,471397.99,576287.37,12121.662600000001,14818.818085714287
5178,471305.3,576261.34,12119.279142857144,14818.148742857144
5179,476283.68,573685.84,12247.29462857143,14751.9216
5180,475303.45,573945.16,12222.088714285715,14758.58982857143
5181,472892.34,575330.59,12160.088742857144,14794.215171428572
5182,472913.45,575281.75,12160.631571428572,14792.959285714287
5183,471564.05,572390.8,12125.932714285715,14718.620571428573
5184,471533.97,572420.95,12125.159228571429,14719.395857142857
5185,471631.18,571911.25,12127.658914285716,14706.289285714287
5186,471631.37,571861.55,12127.6638,14705.011285714289
5187,474357.64,574861.73,12197.767885714287,14782.158771428572
5188,474374.43,574758.75,12198.199628571429,14779.510714285716
5189,475288.78,574193.0,12221.711485714288,14764.962857142858
5190,475598.67,574471.52,12229.680085714286,14772.124800000001
5191,475642.46,574500.23,12230.806114285715,14772.863057142858
5192,475885.04,572805.3,12237.043885714285,14729.279142857145
5193,475879.77,572834.47,12236.908371428573,14730.02922857143
5194,474924.74,575283.46,12212.350457142858,14793.003257142858
5195,474949.79,575283.3,12212.9946,14792.999142857145
5196,479056.55,574660.63,12318.597000000002,14776.987628571429
5197,479017.0,574615.26,12317.580000000002,14775.820971428573
5198,476807.04,574539.09,12260.752457142858,14773.862314285714
5199,472540.36,575271.63,12151.037828571429,14792.699057142858
5200,472554.96,575206.18,12151.413257142858,14791.01605714286
5201,472557.9,575201.37,12151.488857142858,14790.892371428572
5202,471984.94,576211.9,12136.7556,14816.87742857143
5203,472011.83,576181.88,12137.44705714286,14816.105485714286
5204,472022.21,576207.48,12137.713971428573,14816.763771428572
5205,471742.28,575771.31,12130.515771428572,14805.547971428574
5206,475782.05,570877.75,12234.395571428573,14679.713571428572
5207,475759.81,570957.99,12233.823685714287,14681.776885714287
5208,472512.58,575534.0,12150.323485714287,14799.445714285715
5209,472182.35,576312.96,12141.831857142857,14819.476114285715
5210,472186.48,576292.39,12141.938057142857,14818.947171428574
5211,472420.16,575608.65,12147.946971428571,14801.365285714288
5212,475138.97,572344.86,12217.85922857143,14717.439257142858
5213,475120.12,572387.67,12217.374514285715,14718.540085714289
5214,471140.92,576419.34,12115.052228571429,14822.2116
5215,471156.75,576437.71,12115.459285714287,14822.683971428572
5216,476013.65,571320.95,12240.351000000002,14691.110142857144
5217,475946.3,571405.1,12238.619142857144,14693.274000000001
5218,471077.68,571516.86,12113.426057142859,14696.14782857143
5219,471103.66,571501.39,12114.094114285715,14695.75002857143
5220,471304.04,571586.0,12119.246742857144,14697.925714285715
5221,471291.13,571586.73,12118.914771428572,14697.944485714286
5222,479776.11,575332.64,12337.099971428572,14794.267885714287
5223,479829.41,575291.61,12338.470542857143,14793.21282857143
5224,471704.62,576082.22,12129.547371428573,14813.542800000001
5225,471691.08,576129.16,12129.199200000001,14814.74982857143
5226,480699.08,576158.55,12360.833485714287,14815.505571428574
5227,480692.75,576107.34,12360.670714285716,14814.188742857143
5228,471658.64,575812.71,12128.36502857143,14806.612542857143
5229,470860.18,576834.42,12107.833200000001,14832.885085714288
5230,480723.84,576240.28,12361.470171428573,14817.607200000002
5231,471908.9,576189.73,12134.800285714287,14816.307342857144
5232,480512.89,576344.2,12356.045742857144,14820.279428571428
5233,471338.64,576180.11,12120.136457142858,14816.059971428573
5234,471344.99,576190.48,12120.299742857143,14816.326628571429
5235,471999.26,576225.02,12137.12382857143,14817.214800000002
5236,472016.06,576162.42,12137.555828571429,14815.605085714287
5237,471362.01,576207.48,12120.737400000002,14816.763771428572
5238,470982.03,576892.81,12110.966485714287,14834.386542857146
5239,472303.62,575982.76,12144.95022857143,14810.985257142858
5240,474911.09,575399.16,12211.99945714286,14795.978400000002
5241,471741.48,572084.39,12130.495200000001,14710.741457142858
5242,469033.67,574983.54,12060.865800000001,14785.291028571432
5243,478497.46,573089.0,12304.220400000002,14736.574285714287
5244,478511.34,573045.33,12304.577314285716,14735.451342857143
5245,472839.7,573767.52,12158.735142857144,14754.021942857145
5246,472787.92,573764.17,12157.403657142857,14753.935800000003
5247,473147.94,572558.55,12166.661314285715,14722.934142857146
5248,473173.31,572582.53,12167.313685714287,14723.550771428574
5249,471529.84,575444.31,12125.05302857143,14797.139400000002
5250,473767.94,572927.62,12182.604171428573,14732.424514285716
5251,473803.41,572914.6,12183.516257142857,14732.089714285716
5252,467440.89,573142.56,12019.9086,14737.951542857145
5253,469276.18,572441.18,12067.101771428572,14719.91605714286
5254,469287.12,572514.7,12067.383085714286,14721.806571428571
5255,470764.65,571258.38,12105.376714285716,14689.5012
5256,469329.14,572510.66,12068.463600000001,14721.702685714288
5257,469374.51,572513.88,12069.630257142859,14721.785485714287
5258,472726.35,572524.11,12155.82042857143,14722.048542857143
5259,473535.98,572828.14,12176.639485714286,14729.866457142858
5260,473561.32,572831.96,12177.291085714287,14729.964685714285
5261,469423.17,572560.1,12070.881514285715,14722.974
5262,470540.54,573844.08,12099.613885714287,14755.990628571428
5263,470253.97,573734.24,12092.244942857144,14753.166171428573
5264,475877.3,572787.73,12236.844857142858,14728.827342857143
5265,474652.02,573278.56,12205.337657142858,14741.44868571429
5266,473352.76,573762.36,12171.928114285716,14753.889257142859
5267,473352.09,573780.08,12171.910885714287,14754.344914285715
5268,473337.99,573761.53,12171.548314285716,14753.867914285716
5269,474198.94,574771.59,12193.68702857143,14779.840885714286
5270,474462.82,572828.72,12200.472514285715,14729.881371428572
5271,474467.24,572775.84,12200.586171428573,14728.5216
5272,475004.05,570636.93,12214.389857142858,14673.52105714286
5273,474652.17,572428.52,12205.341514285716,14719.590514285715
5274,475872.39,572834.27,12236.718600000002,14730.024085714287
5275,475890.66,572774.13,12237.188400000001,14728.47762857143
5276,476492.91,573577.84,12252.67482857143,14749.144457142858
5277,476468.28,573589.32,12252.041485714288,14749.439657142857
5278,478452.59,573096.27,12303.066600000002,14736.76122857143
5279,477963.67,573454.04,12290.494371428573,14745.961028571432
5280,478495.79,573123.39,12304.177457142858,14737.458600000002
5281,470479.31,572630.18,12098.039400000001,14724.776057142859
5282,470522.53,572632.62,12099.150771428573,14724.838800000001
5283,478900.83,573531.63,12314.592771428574,14747.9562
5284,479377.37,576815.26,12326.846657142858,14832.3924
5285,479336.68,576699.57,12325.800342857143,14829.417514285715
5286,479369.75,576688.08,12326.650714285715,14829.122057142857
5287,472919.72,572022.49,12160.792800000001,14709.149742857144
5288,472919.1,572012.24,12160.776857142857,14708.886171428572
5289,479259.36,574887.04,12323.812114285714,14782.809600000002
5290,479238.84,574869.9,12323.28445714286,14782.36885714286
5291,470142.23,575012.96,12089.371628571429,14786.047542857143
5292,478530.71,574509.06,12305.075400000002,14773.090114285716
5293,478525.47,574570.63,12304.940657142857,14774.673342857144
5294,472619.47,571539.17,12153.072085714286,14696.721514285717
5295,477652.59,575217.54,12282.495171428573,14791.308171428574
5296,477653.31,575279.3,12282.513685714286,14792.896285714289
5297,475287.03,574216.14,12221.666485714288,14765.557885714286
5298,475243.8,574278.35,12220.554857142857,14767.157571428572
5299,475285.96,574259.51,12221.638971428572,14766.673114285715
5300,476692.38,574685.84,12257.80405714286,14777.635885714286
5301,475773.98,573059.98,12234.188057142857,14735.828057142859
5302,475798.88,573143.8,12234.828342857143,14737.983428571431
5303,475864.08,573125.39,12236.504914285715,14737.51002857143
5304,478572.22,575042.76,12306.1428,14786.81382857143
5305,478172.07,575477.6,12295.85322857143,14797.995428571428
5306,478283.97,575473.79,12298.730657142858,14797.897457142859
5307,478492.72,575035.89,12304.098514285715,14786.637171428572
5308,480277.64,576269.95,12349.996457142859,14818.370142857142
5309,470527.94,572016.17,12099.289885714286,14708.98722857143
5310,474026.69,574670.76,12189.257742857144,14777.248114285716
5311,474134.02,574669.51,12192.017657142858,14777.215971428574
5312,478080.43,574590.5,12293.496771428572,14775.184285714287
5313,478162.85,574586.45,12295.616142857143,14775.080142857143
5314,469297.77,572580.66,12067.656942857144,14723.502685714288
5315,471988.26,575036.25,12136.840971428574,14786.64642857143
5316,472331.33,574209.62,12145.662771428573,14765.39022857143
5317,472066.41,574859.92,12138.850542857142,14782.11222857143
5318,472011.25,573238.21,12137.432142857144,14740.411114285715
5319,471995.43,573164.68,12137.025342857143,14738.520342857146
5320,472155.28,574879.63,12141.135771428573,14782.619057142858
5321,472148.58,572882.06,12140.963485714286,14731.252971428574
5322,472179.74,572888.27,12141.764742857144,14731.412657142859
5323,472431.86,574021.6,12148.24782857143,14760.55542857143
5324,472395.15,574002.61,12147.303857142859,14760.067114285715
5325,472467.95,574040.6,12149.175857142858,14761.044
5326,472707.41,572546.75,12155.3334,14722.630714285715
5327,472705.89,574456.56,12155.294314285715,14771.740114285716
5328,480770.05,576202.67,12362.658428571429,14816.640085714287
5329,480759.51,576192.25,12362.387400000001,14816.372142857144
5330,476818.76,575109.24,12261.05382857143,14788.523314285716
5331,480712.85,576211.95,12361.187571428572,14816.878714285715
5332,470309.51,572628.63,12093.673114285715,14724.736200000001
5333,470612.2,573042.07,12101.456571428573,14735.367514285714
5334,471207.63,572328.64,12116.76762857143,14717.022171428573
5335,471220.84,572328.8,12117.107314285717,14717.026285714288
5336,473932.53,573836.3,12186.836485714288,14755.790571428573
5337,472888.22,573234.96,12159.9828,14740.327542857143
5338,472887.53,573278.94,12159.96505714286,14741.458457142857
5339,473371.01,570657.28,12172.397400000002,14674.044342857145
5340,470002.64,572291.19,12085.782171428573,14716.059171428571
5341,469956.68,572237.9,12084.600342857144,14714.688857142859
