353210280;B00714A;2022-07-24 13:00;12;
353210280;B00714A;2022-07-26 14:00;10;
353210280;B00714A;2022-07-28 07:00;9;
354220195;B00714A;2022-07-02 15:00;9;
354220195;B00714A;2022-07-12 10:00;13;
354220195;B00714A;2022-07-12 11:00;17;
354220195;B00714A;2022-07-12 12:00;16;
354220195;B00714A;2022-07-12 13:00;15;
354220195;B00714A;2022-07-12 14:00;14;
354220195;B00714A;2022-07-12 15:00;13;
354220195;B00714A;2022-07-12 16:00;11;
354220195;B00714A;2022-07-12 17:00;11;
354220195;B00714A;2022-07-12 18:00;12;
354220195;B00714A;2022-07-12 19:00;12;
354220195;B00714A;2022-07-12 22:00;11;
354220195;B00714A;2022-07-12 23:00;11;
354220195;B00714A;2022-07-14 09:00;10;
354220195;B00714A;2022-07-15 13:00;13;
354220195;B00714A;2022-07-15 15:00;12;
354220195;B00714A;2022-07-19 12:00;9;
354220195;B00714A;2022-07-24 12:00;10;
354220195;B00714A;2022-07-24 13:00;11;
353200270;B00714A;2022-07-01 11:00;11;
353200270;B00714A;2022-07-01 19:00;13;
353200270;B00714A;2022-07-01 20:00;11;
353200270;B00714A;2022-07-02 00:00;50;
353200270;B00714A;2022-07-02 10:00;9;
353200270;B00714A;2022-07-06 09:00;9;
353200270;B00714A;2022-07-08 14:00;8;
353200270;B00714A;2022-07-10 11:00;10;
353200270;B00714A;2022-07-12 08:00;12;
353200270;B00714A;2022-07-12 10:00;12;
353200270;B00714A;2022-07-12 12:00;15;
353200270;B00714A;2022-07-12 13:00;13;
353200270;B00714A;2022-07-12 14:00;14;
353200270;B00714A;2022-07-12 15:00;13;
353200270;B00714A;2022-07-12 16:00;17;
353200270;B00714A;2022-07-12 17:00;16;
353200270;B00714A;2022-07-12 18:00;12;
353200270;B00714A;2022-07-12 19:00;14;
353200270;B00714A;2022-07-13 08:00;12;
353200270;B00714A;2022-07-13 10:00;12;
353200270;B00714A;2022-07-13 11:00;12;
353200270;B00714A;2022-07-13 17:00;10;
353200270;B00714A;2022-07-14 13:00;11;
353200270;B00714A;2022-07-14 15:00;10;
353200270;B00714A;2022-07-15 11:00;11;
353200270;B00714A;2022-07-16 17:00;11;
353200270;B00714A;2022-07-18 01:00;10;
353200270;B00714A;2022-07-20 12:00;8;
353200270;B00714A;2022-07-31 10:00;11;
353200270;B00714A;2022-07-31 11:00;10;
353230295;B00714A;2022-07-09 12:00;8;
353230295;B00714A;2022-07-09 16:00;8;
353230295;B00714A;2022-07-12 09:00;10;
353230295;B00714A;2022-07-12 10:00;11;
353230295;B00714A;2022-07-12 11:00;14;
353230295;B00714A;2022-07-12 12:00;15;
353230295;B00714A;2022-07-12 13:00;13;
353230295;B00714A;2022-07-12 14:00;12;
353230295;B00714A;2022-07-12 15:00;13;
353230295;B00714A;2022-07-12 16:00;11;
353230295;B00714A;2022-07-12 17:00;12;
353230295;B00714A;2022-07-12 18:00;11;
353230295;B00714A;2022-07-12 19:00;9;
353230295;B00714A;2022-07-12 20:00;13;
353230295;B00714A;2022-07-12 21:00;11;
353230295;B00714A;2022-07-12 22:00;9;
353230295;B00714A;2022-07-13 00:00;11;
353230295;B00714A;2022-07-13 02:00;10;
353230295;B00714A;2022-07-13 04:00;9;
353230295;B00714A;2022-07-13 05:00;9;
353230295;B00714A;2022-07-13 06:00;9;
353230295;B00714A;2022-07-13 10:00;8;
353230295;B00714A;2022-07-13 12:00;10;
353230295;B00714A;2022-07-14 11:00;9;
353230295;B00714A;2022-07-14 13:00;9;
353230295;B00714A;2022-07-15 12:00;9;
353230295;B00714A;2022-07-15 14:00;14;
353230295;B00714A;2022-07-16 13:00;7;
353230295;B00714A;2022-07-16 14:00;11;
353230295;B00714A;2022-07-17 12:00;8;
353230295;B00714A;2022-07-20 14:00;9;
353230295;B00714A;2022-07-24 03:00;8;
353230295;B00714A;2022-07-24 10:00;9;
353230295;B00714A;2022-07-26 08:00;7;
353160230;B00714A;2022-07-01 15:00;13;
353160230;B00714A;2022-07-04 10:00;6;
353160230;B00714A;2022-07-06 13:00;9;
353160230;B00714A;2022-07-07 11:00;8;
353160230;B00714A;2022-07-08 09:00;8;
353160230;B00714A;2022-07-08 10:00;8;
353160230;B00714A;2022-07-10 07:00;9;
353160230;B00714A;2022-07-11 16:00;9;
353160230;B00714A;2022-07-12 12:00;10;
353160230;B00714A;2022-07-12 13:00;10;
353160230;B00714A;2022-07-12 14:00;10;
353160230;B00714A;2022-07-12 15:00;11;
353160230;B00714A;2022-07-12 17:00;10;
353160230;B00714A;2022-07-14 08:00;9;
353160230;B00714A;2022-07-14 10:00;9;
353160230;B00714A;2022-07-14 13:00;8;
353160230;B00714A;2022-07-15 05:00;9;
353160230;B00714A;2022-07-15 08:00;10;
353160230;B00714A;2022-07-15 13:00;11;
353160230;B00714A;2022-07-15 14:00;9;
353160230;B00714A;2022-07-16 14:00;9;
353160230;B00714A;2022-07-16 15:00;12;
353160230;B00714A;2022-07-16 17:00;10;
353160230;B00714A;2022-07-17 11:00;8;
353160230;B00714A;2022-07-17 13:00;10;
353160230;B00714A;2022-07-18 12:00;8;
353160230;B00714A;2022-07-21 13:00;9;
353160230;B00714A;2022-07-26 08:00;8;
353160230;B00714A;2022-07-26 14:00;9;
353160230;B00714A;2022-07-26 15:00;11;
353160230;B00714A;2022-07-26 16:00;10;
353160230;B00714A;2022-07-27 10:00;9;
350170530;B00714A;2022-07-01 10:00;9;
350170530;B00714A;2022-07-01 19:00;10;
350170530;B00714A;2022-07-01 21:00;11;
350170530;B00714A;2022-07-01 22:00;9;
350170530;B00714A;2022-07-07 13:00;9;
350170530;B00714A;2022-07-08 12:00;10;
350170530;B00714A;2022-07-08 14:00;10;
350170530;B00714A;2022-07-08 19:00;9;
350170530;B00714A;2022-07-09 11:00;9;
350170530;B00714A;2022-07-09 13:00;8;
350170530;B00714A;2022-07-10 08:00;9;
350170530;B00714A;2022-07-10 17:00;9;
350170530;B00714A;2022-07-11 08:00;10;
350170530;B00714A;2022-07-12 17:00;9;
350170530;B00714A;2022-07-13 06:00;9;
350170530;B00714A;2022-07-13 08:00;11;
350170530;B00714A;2022-07-13 11:00;10;
350170530;B00714A;2022-07-13 14:00;9;
350170530;B00714A;2022-07-15 11:00;10;
350170530;B00714A;2022-07-15 12:00;10;
350170530;B00714A;2022-07-15 13:00;12;
350170530;B00714A;2022-07-15 14:00;9;
350170530;B00714A;2022-07-16 11:00;9;
350170530;B00714A;2022-07-16 12:00;10;
350170530;B00714A;2022-07-16 13:00;13;
350170530;B00714A;2022-07-16 14:00;11;
